wealth_human,expenditure_consumption,expenditure_tax,consumption_propensity,new_savings,cash_on_hand_real_desired,cash_on_hand_desired,cash_on_hand_current,saving_propensity,saving_propensity_optimist,saving_propensity_pessimist,income_current,income_average,income_wage,income_unemployment_benefit,income_gov_transfers,income_firm_owner_dividend,unemployed,reservation_wage,unemp_duration,unemp_duration_upper_bound,positive_sentiment,business_owner,c_f,c_h,c_excess_money,p_majority_op_adoption
9717,0,0,0.361071,0,0,0,0,0.223688,0.223688,0.323688,0,0,0,0,0,0,0,0,0,10,1,0,0.551256,0.225628,0.323688,0.257689
13377,0,0,0.564208,0,0,0,0,0.225628,0.225628,0.325628,0,0,0,0,0,0,0,0,0,11,1,0,0.568209,0.234105,0.325628,0.116054
11834,0,0,0.775285,0,0,0,0,0.234105,0.234105,0.334105,0,0,0,0,0,0,0,0,0,11,1,0,0.490592,0.195296,0.334105,0.145382
14062,0,0,0.501564,0,0,0,0,0.195296,0.195296,0.295296,0,0,0,0,0,0,0,0,0,9,1,0,0.612571,0.256285,0.295296,0.389788
9758,0,0,0.506262,0,0,0,0,0.256285,0.256285,0.356285,0,0,0,0,0,0,0,0,0,12,1,0,0.561153,0.230576,0.356285,0.204959
9154,0,0,0.855274,0,0,0,0,0.230576,0.230576,0.330576,0,0,0,0,0,0,0,0,0,11,1,0,0.635419,0.26771,0.330576,0.283851
9300,0,0,0.50088,0,0,0,0,0.26771,0.26771,0.36771,0,0,0,0,0,0,0,0,0,12,1,0,0.491943,0.195971,0.36771,0.0707613
8630,0,0,0.65153,0,0,0,0,0.195971,0.195971,0.295971,0,0,0,0,0,0,0,0,0,9,1,0,0.471813,0.185906,0.295971,0.554085
13164,0,0,0.615797,0,0,0,0,0.185906,0.185906,0.285906,0,0,0,0,0,0,0,0,0,9,1,0,0.47669,0.188345,0.285906,0.176208
13242,0,0,0.527669,0,0,0,0,0.188345,0.188345,0.288345,0,0,0,0,0,0,0,0,0,9,1,0,0.454366,0.177183,0.288345,0.362455
8940,0,0,0.639865,0,0,0,0,0.177183,0.177183,0.277183,0,0,0,0,0,0,0,0,0,9,1,0,0.605487,0.252743,0.277183,0.216233
10027,0,0,0.588072,0,0,0,0,0.252743,0.252743,0.352743,0,0,0,0,0,0,0,0,0,12,1,0,0.6081,0.25405,0.352743,0.134893
11404,0,0,0.829508,0,0,0,0,0.25405,0.25405,0.35405,0,0,0,0,0,0,0,0,0,12,1,0,0.464698,0.182349,0.35405,0.742551
15014,0,0,0.366664,0,0,0,0,0.182349,0.182349,0.282349,0,0,0,0,0,0,0,0,0,9,1,0,0.500921,0.200461,0.282349,0.0701552
7113,0,0,0.294508,0,0,0,0,0.200461,0.200461,0.300461,0,0,0,0,0,0,0,0,0,10,1,0,0.546829,0.223415,0.300461,0.117792
11672,0,0,0.430596,0,0,0,0,0.223415,0.223415,0.323415,0,0,0,0,0,0,0,0,0,10,1,0,0.66714,0.28357,0.323415,0.0961353
10312,0,0,0.334221,0,0,0,0,0.28357,0.28357,0.38357,0,0,0,0,0,0,0,0,0,13,1,0,0.403791,0.151895,0.38357,0.37183
10006,0,0,0.521777,0,0,0,0,0.151895,0.151895,0.251895,0,0,0,0,0,0,0,0,0,8,1,0,0.555741,0.22787,0.251895,0.138658
7770,0,0,0.677431,0,0,0,0,0.22787,0.22787,0.32787,0,0,0,0,0,0,0,0,0,11,1,0,0.510403,0.205201,0.32787,0.395247
7752,0,0,0.496983,0,0,0,0,0.205201,0.205201,0.305201,0,0,0,0,0,0,0,0,0,10,1,0,0.50023,0.200115,0.305201,0.284717
13431,0,0,0.240111,0,0,0,0,0.200115,0.200115,0.300115,0,0,0,0,0,0,0,0,0,10,1,0,0.425681,0.16284,0.300115,0.243424
14780,0,0,0.287975,0,0,0,0,0.16284,0.16284,0.26284,0,0,0,0,0,0,0,0,0,8,1,0,0.425077,0.162538,0.26284,0.461747
9521,0,0,0.11913,0,0,0,0,0.162538,0.162538,0.262538,0,0,0,0,0,0,0,0,0,8,1,0,0.614385,0.257192,0.262538,0.156707
10000,0,0,0.701201,0,0,0,0,0.257192,0.257192,0.357192,0,0,0,0,0,0,0,0,0,12,1,0,0.659339,0.27967,0.357192,0.0442515
11362,0,0,0.562249,0,0,0,0,0.27967,0.27967,0.37967,0,0,0,0,0,0,0,0,0,13,1,0,0.484051,0.192025,0.37967,0.196576
4843,0,0,0.410098,0,0,0,0,0.192025,0.192025,0.292025,0,0,0,0,0,0,0,0,0,9,1,0,0.500022,0.200011,0.292025,0.234687
6888,0,0,0.542683,0,0,0,0,0.200011,0.200011,0.300011,0,0,0,0,0,0,0,0,0,10,1,0,0.545401,0.2227,0.300011,0.290906
4442,0,0,0.603214,0,0,0,0,0.2227,0.2227,0.3227,0,0,0,0,0,0,0,0,0,10,1,0,0.328116,0.114058,0.3227,0.119752
9185,0,0,0.361423,0,0,0,0,0.114058,0.114058,0.214058,0,0,0,0,0,0,0,0,0,6,1,0,0.396296,0.148148,0.214058,0.0869633
9909,0,0,0.48247,0,0,0,0,0.148148,0.148148,0.248148,0,0,0,0,0,0,0,0,0,7,1,0,0.314738,0.107369,0.248148,0.255225
10026,0,0,0.247495,0,0,0,0,0.107369,0.107369,0.207369,0,0,0,0,0,0,0,0,0,6,1,0,0.472847,0.186424,0.207369,0.0746485
10832,0,0,0.548123,0,0,0,0,0.186424,0.186424,0.286424,0,0,0,0,0,0,0,0,0,9,1,0,0.496978,0.198489,0.286424,0.321465
12430,0,0,0.607729,0,0,0,0,0.198489,0.198489,0.298489,0,0,0,0,0,0,0,0,0,9,1,0,0.500888,0.200444,0.298489,0.541005
9924,0,0,0.588663,0,0,0,0,0.200444,0.200444,0.300444,0,0,0,0,0,0,0,0,0,10,1,0,0.527738,0.213869,0.300444,0.472437
5625,0,0,0.555934,0,0,0,0,0.213869,0.213869,0.313869,0,0,0,0,0,0,0,0,0,10,1,0,0.581017,0.240508,0.313869,0.0311032
12941,0,0,0.529448,0,0,0,0,0.240508,0.240508,0.340508,0,0,0,0,0,0,0,0,0,11,1,0,0.49747,0.198735,0.340508,0.357202
8961,0,0,0.637405,0,0,0,0,0.198735,0.198735,0.298735,0,0,0,0,0,0,0,0,0,9,1,0,0.354177,0.127088,0.298735,0.0959038
10861,0,0,0.499081,0,0,0,0,0.127088,0.127088,0.227088,0,0,0,0,0,0,0,0,0,7,1,0,0.598046,0.249023,0.227088,0.0319417
6275,0,0,0.500096,0,0,0,0,0.249023,0.249023,0.349023,0,0,0,0,0,0,0,0,0,11,1,0,0.465385,0.182692,0.349023,0.361696
10836,0,0,0.411804,0,0,0,0,0.182692,0.182692,0.282692,0,0,0,0,0,0,0,0,0,9,1,0,0.528704,0.214352,0.282692,0.210122
8719,0,0,0.604677,0,0,0,0,0.214352,0.214352,0.314352,0,0,0,0,0,0,0,0,0,10,1,0,0.375834,0.137917,0.314352,0.51066
13818,0,0,0.795692,0,0,0,0,0.137917,0.137917,0.237917,0,0,0,0,0,0,0,0,0,7,1,0,0.527869,0.213935,0.237917,0.586376
9984,0,0,0.272312,0,0,0,0,0.213935,0.213935,0.313935,0,0,0,0,0,0,0,0,0,10,1,0,0.457312,0.178656,0.313935,0.380345
9106,0,0,0.598498,0,0,0,0,0.178656,0.178656,0.278656,0,0,0,0,0,0,0,0,0,9,1,0,0.627296,0.263648,0.278656,0.386247
12365,0,0,0.301811,0,0,0,0,0.263648,0.263648,0.363648,0,0,0,0,0,0,0,0,0,12,1,0,0.499483,0.199741,0.363648,0.16338
15363,0,0,0.504459,0,0,0,0,0.199741,0.199741,0.299741,0,0,0,0,0,0,0,0,0,9,1,0,0.470226,0.185113,0.299741,0.325125
9900,0,0,0.71958,0,0,0,0,0.185113,0.185113,0.285113,0,0,0,0,0,0,0,0,0,9,1,0,0.578852,0.239426,0.285113,0.37462
8977,0,0,0.350102,0,0,0,0,0.239426,0.239426,0.339426,0,0,0,0,0,0,0,0,0,11,1,0,0.678787,0.289393,0.339426,0.746561
7826,0,0,0.248518,0,0,0,0,0.289393,0.289393,0.389393,0,0,0,0,0,0,0,0,0,13,1,0,0.496674,0.198337,0.389393,0.132404
12098,0,0,0.633242,0,0,0,0,0.198337,0.198337,0.298337,0,0,0,0,0,0,0,0,0,9,1,0,0.465911,0.182956,0.298337,0.248955
9991,0,0,0.473053,0,0,0,0,0.182956,0.182956,0.282956,0,0,0,0,0,0,0,0,0,9,1,0,0.42755,0.163775,0.282956,0.351331
11813,0,0,0.659846,0,0,0,0,0.163775,0.163775,0.263775,0,0,0,0,0,0,0,0,0,8,1,0,0.569951,0.234976,0.263775,0.0560591
13632,0,0,0.411195,0,0,0,0,0.234976,0.234976,0.334976,0,0,0,0,0,0,0,0,0,11,1,0,0.499728,0.199864,0.334976,0.635951
9538,0,0,0.554151,0,0,0,0,0.199864,0.199864,0.299864,0,0,0,0,0,0,0,0,0,9,1,0,0.560438,0.230219,0.299864,0.374341
9349,0,0,0.582804,0,0,0,0,0.230219,0.230219,0.330219,0,0,0,0,0,0,0,0,0,11,1,0,0.621077,0.260539,0.330219,0.308998
7221,0,0,0.234179,0,0,0,0,0.260539,0.260539,0.360539,0,0,0,0,0,0,0,0,0,12,1,0,0.484621,0.19231,0.360539,0.334476
11284,0,0,0.539587,0,0,0,0,0.19231,0.19231,0.29231,0,0,0,0,0,0,0,0,0,9,1,0,0.478331,0.189166,0.29231,0.419913
15505,0,0,0.584228,0,0,0,0,0.189166,0.189166,0.289166,0,0,0,0,0,0,0,0,0,9,1,0,0.407381,0.15369,0.289166,0.0382473
10031,0,0,0.416196,0,0,0,0,0.15369,0.15369,0.25369,0,0,0,0,0,0,0,0,0,8,1,0,0.542805,0.221403,0.25369,0.0310371
10125,0,0,0.414664,0,0,0,0,0.221403,0.221403,0.321403,0,0,0,0,0,0,0,0,0,10,1,0,0.683523,0.291762,0.321403,0.0112708
17105,0,0,0.576462,0,0,0,0,0.291762,0.291762,0.391762,0,0,0,0,0,0,0,0,0,13,1,0,0.501043,0.200521,0.391762,0.18012
10017,0,0,0.702961,0,0,0,0,0.200521,0.200521,0.300521,0,0,0,0,0,0,0,0,0,10,1,0,0.504174,0.202087,0.300521,0.258471
13030,0,0,0.322681,0,0,0,0,0.202087,0.202087,0.302087,0,0,0,0,0,0,0,0,0,10,1,0,0.736849,0.318425,0.302087,0.449622
12315,0,0,0.734958,0,0,0,0,0.318425,0.318425,0.418425,0,0,0,0,0,0,0,0,0,14,1,0,0.500587,0.200293,0.418425,0.152846
10553,0,0,0.499498,0,0,0,0,0.200293,0.200293,0.300294,0,0,0,0,0,0,0,0,0,10,1,0,0.60102,0.25051,0.300294,0.0727002
12797,0,0,0.606915,0,0,0,0,0.25051,0.25051,0.35051,0,0,0,0,0,0,0,0,0,12,1,0,0.577198,0.238599,0.35051,0.394673
11761,0,0,0.267797,0,0,0,0,0.238599,0.238599,0.338599,0,0,0,0,0,0,0,0,0,11,1,0,0.518446,0.209223,0.338599,0.291116
16590,0,0,0.177217,0,0,0,0,0.209223,0.209223,0.309223,0,0,0,0,0,0,0,0,0,10,1,0,0.593243,0.246622,0.309223,0.39203
7333,0,0,0.483282,0,0,0,0,0.246622,0.246622,0.346622,0,0,0,0,0,0,0,0,0,11,1,0,0.558715,0.229357,0.346622,0.386115
5890,0,0,0.638586,0,0,0,0,0.229357,0.229357,0.329357,0,0,0,0,0,0,0,0,0,11,1,0,0.719672,0.309836,0.329357,0.442152
8611,0,0,0.788061,0,0,0,0,0.309836,0.309836,0.409836,0,0,0,0,0,0,0,0,0,14,1,0,0.41111,0.155555,0.409836,0.259012
6684,0,0,0.521415,0,0,0,0,0.155555,0.155555,0.255555,0,0,0,0,0,0,0,0,0,8,1,0,0.363006,0.131503,0.255555,0.293599
10435,0,0,0.434776,0,0,0,0,0.131503,0.131503,0.231503,0,0,0,0,0,0,0,0,0,7,1,0,0.453731,0.176865,0.231503,0.300393
13548,0,0,0.450836,0,0,0,0,0.176865,0.176865,0.276865,0,0,0,0,0,0,0,0,0,9,1,0,0.389481,0.14474,0.276865,0.153265
9939,0,0,0.34228,0,0,0,0,0.14474,0.14474,0.24474,0,0,0,0,0,0,0,0,0,7,1,0,0.514518,0.207259,0.24474,0.259313
4802,0,0,0.446656,0,0,0,0,0.207259,0.207259,0.307259,0,0,0,0,0,0,0,0,0,10,1,0,0.618287,0.259144,0.307259,0.565815
5759,0,0,0.564021,0,0,0,0,0.259144,0.259144,0.359144,0,0,0,0,0,0,0,0,0,12,1,0,0.497989,0.198994,0.359144,0.243997
2382,0,0,0.492889,0,0,0,0,0.198994,0.198994,0.298994,0,0,0,0,0,0,0,0,0,9,1,0,0.326741,0.11337,0.298994,0.241949
14024,0,0,0.563599,0,0,0,0,0.11337,0.11337,0.21337,0,0,0,0,0,0,0,0,0,6,1,0,0.35865,0.129325,0.21337,0.0571466
11244,0,0,0.398901,0,0,0,0,0.129325,0.129325,0.229325,0,0,0,0,0,0,0,0,0,7,1,0,0.246086,0.0730432,0.229325,0.451752
8201,0,0,0.436967,0,0,0,0,0.0730432,0.0730432,0.173043,0,0,0,0,0,0,0,0,0,4,1,0,0.634134,0.267067,0.173043,0.0327008
10853,0,0,0.529562,0,0,0,0,0.267067,0.267067,0.367067,0,0,0,0,0,0,0,0,0,12,1,0,0.541499,0.22075,0.367067,0.397277
12064,0,0,0.366225,0,0,0,0,0.22075,0.22075,0.32075,0,0,0,0,0,0,0,0,0,10,1,0,0.440066,0.170033,0.32075,0.429965
7228,0,0,0.448474,0,0,0,0,0.170033,0.170033,0.270033,0,0,0,0,0,0,0,0,0,8,1,0,0.528455,0.214228,0.270033,0.0714116
9649,0,0,0.496801,0,0,0,0,0.214228,0.214228,0.314228,0,0,0,0,0,0,0,0,0,10,1,0,0.568809,0.234405,0.314228,0.443023
4949,0,0,0.479185,0,0,0,0,0.234405,0.234405,0.334405,0,0,0,0,0,0,0,0,0,11,1,0,0.407616,0.153808,0.334405,0.0851665
10962,0,0,0.654236,0,0,0,0,0.153808,0.153808,0.253808,0,0,0,0,0,0,0,0,0,8,1,0,0.488313,0.194157,0.253808,0.365806
12154,0,0,0.475332,0,0,0,0,0.194157,0.194157,0.294157,0,0,0,0,0,0,0,0,0,9,1,0,0.331663,0.115832,0.294157,0.387468
11773,0,0,0.51848,0,0,0,0,0.115832,0.115832,0.215832,0,0,0,0,0,0,0,0,0,6,1,0,0.532082,0.216041,0.215832,0.437941
11118,0,0,0.704064,0,0,0,0,0.216041,0.216041,0.316041,0,0,0,0,0,0,0,0,0,10,1,0,0.571819,0.23591,0.316041,0.0814516
10588,0,0,0.609961,0,0,0,0,0.23591,0.23591,0.33591,0,0,0,0,0,0,0,0,0,11,1,0,0.559108,0.229554,0.33591,0.550915
12748,0,0,0.176348,0,0,0,0,0.229554,0.229554,0.329554,0,0,0,0,0,0,0,0,0,11,1,0,0.537289,0.218645,0.329554,0.245541
9981,0,0,0.680296,0,0,0,0,0.218645,0.218645,0.318645,0,0,0,0,0,0,0,0,0,10,1,0,0.519632,0.209816,0.318645,0.303948
10001,0,0,0.400448,0,0,0,0,0.209816,0.209816,0.309816,0,0,0,0,0,0,0,0,0,10,1,0,0.591604,0.245802,0.309816,0.182514
8236,0,0,0.792807,0,0,0,0,0.245802,0.245802,0.345802,0,0,0,0,0,0,0,0,0,11,1,0,0.499388,0.199694,0.345802,0.319679
12093,0,0,0.390297,0,0,0,0,0.199694,0.199694,0.299694,0,0,0,0,0,0,0,0,0,9,1,0,0.500064,0.200032,0.299694,0.174698
15913,0,0,0.64209,0,0,0,0,0.200032,0.200032,0.300032,0,0,0,0,0,0,0,0,0,10,1,0,0.441203,0.170601,0.300032,0.50704
5446,0,0,0.664142,0,0,0,0,0.170601,0.170601,0.270601,0,0,0,0,0,0,0,0,0,8,1,0,0.569785,0.234892,0.270601,0.1063
11969,0,0,0.523691,0,0,0,0,0.234892,0.234892,0.334892,0,0,0,0,0,0,0,0,0,11,1,0,0.697128,0.298564,0.334892,0.417323
6036,0,0,0.566958,0,0,0,0,0.298564,0.298564,0.398564,0,0,0,0,0,0,0,0,0,13,1,0,0.348208,0.124104,0.398564,0.444901
10089,0,0,0.532584,0,0,0,0,0.124104,0.124104,0.224104,0,0,0,0,0,0,0,0,0,6,1,0,0.565665,0.232833,0.224104,0.455716
14391,0,0,0.594271,0,0,0,0,0.232833,0.232833,0.332833,0,0,0,0,0,0,0,0,0,11,1,0,0.367874,0.133937,0.332833,0.258635
7002,0,0,0.264686,0,0,0,0,0.133937,0.133937,0.233937,0,0,0,0,0,0,0,0,0,7,1,0,0.502973,0.201486,0.233937,0.347507
4970,0,0,0.48968,0,0,0,0,0.201486,0.201486,0.301486,0,0,0,0,0,0,0,0,0,10,1,0,0.646386,0.273193,0.301486,0.180289
12664,0,0,0.698683,0,0,0,0,0.273193,0.273193,0.373193,0,0,0,0,0,0,0,0,0,12,1,0,0.400068,0.150034,0.373193,0.7074
9461,0,0,0.353384,0,0,0,0,0.150034,0.150034,0.250034,0,0,0,0,0,0,0,0,0,8,1,0,0.332346,0.116173,0.250034,0.327836
13196,0,0,0.608795,0,0,0,0,0.116173,0.116173,0.216173,0,0,0,0,0,0,0,0,0,6,1,0,0.588828,0.244414,0.216173,0.208626
8223,0,0,0.611677,0,0,0,0,0.244414,0.244414,0.344414,0,0,0,0,0,0,0,0,0,11,1,0,0.482035,0.191018,0.344414,0.338191
11083,0,0,0.638322,0,0,0,0,0.191018,0.191018,0.291018,0,0,0,0,0,0,0,0,0,9,1,0,0.606564,0.253282,0.291018,0.306201
11656,0,0,0.804521,0,0,0,0,0.253282,0.253282,0.353282,0,0,0,0,0,0,0,0,0,12,1,0,0.440797,0.170398,0.353282,0.397541
4683,0,0,0.510496,0,0,0,0,0.170398,0.170398,0.270398,0,0,0,0,0,0,0,0,0,8,1,0,0.536101,0.21805,0.270398,0.0751863
10791,0,0,0.510572,0,0,0,0,0.21805,0.21805,0.31805,0,0,0,0,0,0,0,0,0,10,1,0,0.555202,0.227601,0.31805,0.144274
11684,0,0,0.4031,0,0,0,0,0.227601,0.227601,0.327601,0,0,0,0,0,0,0,0,0,11,1,0,0.322786,0.111393,0.327601,0.276575
8323,0,0,0.722911,0,0,0,0,0.111393,0.111393,0.211393,0,0,0,0,0,0,0,0,0,6,1,0,0.526391,0.213196,0.211393,0.445801
8293,0,0,0.668532,0,0,0,0,0.213196,0.213196,0.313196,0,0,0,0,0,0,0,0,0,10,1,0,0.556152,0.228076,0.313196,0.471152
11529,0,0,0.681365,0,0,0,0,0.228076,0.228076,0.328076,0,0,0,0,0,0,0,0,0,11,1,0,0.444131,0.172065,0.328076,0.139156
14059,0,0,0.370743,0,0,0,0,0.172065,0.172065,0.272065,0,0,0,0,0,0,0,0,0,8,1,0,0.443109,0.171555,0.272065,0.738435
6453,0,0,0.356888,0,0,0,0,0.171555,0.171555,0.271555,0,0,0,0,0,0,0,0,0,8,1,0,0.550975,0.225487,0.271555,0.121198
14699,0,0,0.581856,0,0,0,0,0.225487,0.225487,0.325487,0,0,0,0,0,0,0,0,0,11,1,0,0.635308,0.267654,0.325487,0.441484
9989,0,0,0.564519,0,0,0,0,0.267654,0.267654,0.367654,0,0,0,0,0,0,0,0,0,12,1,0,0.381787,0.140894,0.367654,0.514862
12138,0,0,0.492199,0,0,0,0,0.140894,0.140894,0.240894,0,0,0,0,0,0,0,0,0,7,1,0,0.656638,0.278319,0.240894,0.300906
5355,0,0,0.392828,0,0,0,0,0.278319,0.278319,0.378319,0,0,0,0,0,0,0,0,0,13,1,0,0.499665,0.199833,0.378319,0.478075
3544,0,0,0.66683,0,0,0,0,0.199833,0.199833,0.299833,0,0,0,0,0,0,0,0,0,9,1,0,0.571276,0.235638,0.299833,0.369341
9665,0,0,0.535828,0,0,0,0,0.235638,0.235638,0.335638,0,0,0,0,0,0,0,0,0,11,1,0,0.345198,0.122599,0.335638,0.345888
12771,0,0,0.360446,0,0,0,0,0.122599,0.122599,0.222599,0,0,0,0,0,0,0,0,0,6,1,0,0.284811,0.0924056,0.222599,0.154909
15761,0,0,0.633691,0,0,0,0,0.0924056,0.0924056,0.192406,0,0,0,0,0,0,0,0,0,5,1,0,0.488855,0.194427,0.192406,0.518765
10428,0,0,0.607264,0,0,0,0,0.194427,0.194427,0.294427,0,0,0,0,0,0,0,0,0,9,1,0,0.592391,0.246195,0.294427,0.090757
8695,0,0,0.698119,0,0,0,0,0.246195,0.246195,0.346195,0,0,0,0,0,0,0,0,0,11,1,0,0.692041,0.296021,0.346195,0.303254
9016,0,0,0.557201,0,0,0,0,0.296021,0.296021,0.396021,0,0,0,0,0,0,0,0,0,13,1,0,0.514276,0.207138,0.396021,0.313608
6845,0,0,0.608333,0,0,0,0,0.207138,0.207138,0.307138,0,0,0,0,0,0,0,0,0,10,1,0,0.456517,0.178259,0.307138,0.240597
8933,0,0,0.48713,0,0,0,0,0.178259,0.178259,0.278259,0,0,0,0,0,0,0,0,0,9,1,0,0.467224,0.183612,0.278259,0.176009
11280,0,0,0.689211,0,0,0,0,0.183612,0.183612,0.283612,0,0,0,0,0,0,0,0,0,9,1,0,0.394853,0.147427,0.283612,0.266205
9857,0,0,0.71466,0,0,0,0,0.147427,0.147427,0.247427,0,0,0,0,0,0,0,0,0,7,1,0,0.464438,0.182219,0.247427,0.407589
11271,0,0,0.403515,0,0,0,0,0.182219,0.182219,0.282219,0,0,0,0,0,0,0,0,0,9,1,0,0.542681,0.22134,0.282219,0.34346
7978,0,0,0.558986,0,0,0,0,0.22134,0.22134,0.32134,0,0,0,0,0,0,0,0,0,10,1,0,0.495259,0.19763,0.32134,0.511977
8739,0,0,0.198138,0,0,0,0,0.19763,0.19763,0.29763,0,0,0,0,0,0,0,0,0,9,1,0,0.5424,0.2212,0.29763,0.270818
10591,0,0,0.38548,0,0,0,0,0.2212,0.2212,0.3212,0,0,0,0,0,0,0,0,0,10,1,0,0.432601,0.166301,0.3212,0.163783
7324,0,0,0.402399,0,0,0,0,0.166301,0.166301,0.2663,0,0,0,0,0,0,0,0,0,8,1,0,0.457978,0.178989,0.2663,0.431485
8969,0,0,0.654927,0,0,0,0,0.178989,0.178989,0.278989,0,0,0,0,0,0,0,0,0,9,1,0,0.519708,0.209854,0.278989,0.501094
9936,0,0,0.308026,0,0,0,0,0.209854,0.209854,0.309854,0,0,0,0,0,0,0,0,0,10,1,0,0.410817,0.155408,0.309854,0.399273
9583,0,0,0.331716,0,0,0,0,0.155408,0.155408,0.255408,0,0,0,0,0,0,0,0,0,8,1,0,0.465649,0.182825,0.255408,0.314647
13084,0,0,0.625666,0,0,0,0,0.182825,0.182825,0.282825,0,0,0,0,0,0,0,0,0,9,1,0,0.497868,0.198934,0.282825,0.506375
9506,0,0,0.239435,0,0,0,0,0.198934,0.198934,0.298934,0,0,0,0,0,0,0,0,0,9,1,0,0.486124,0.193062,0.298934,0.698156
10369,0,0,0.516228,0,0,0,0,0.193062,0.193062,0.293062,0,0,0,0,0,0,0,0,0,9,1,0,0.602824,0.251412,0.293062,0.477975
14081,0,0,0.451114,0,0,0,0,0.251412,0.251412,0.351412,0,0,0,0,0,0,0,0,0,12,1,0,0.483555,0.191777,0.351412,0.522713
12199,0,0,0.574465,0,0,0,0,0.191777,0.191777,0.291777,0,0,0,0,0,0,0,0,0,9,1,0,0.51232,0.20616,0.291777,0.122013
3526,0,0,0.354048,0,0,0,0,0.20616,0.20616,0.30616,0,0,0,0,0,0,0,0,0,10,1,0,0.636043,0.268021,0.30616,0.310319
13605,0,0,0.389868,0,0,0,0,0.268021,0.268021,0.368021,0,0,0,0,0,0,0,0,0,12,1,0,0.573307,0.236654,0.368021,0.385441
8008,0,0,0.524145,0,0,0,0,0.236654,0.236654,0.336654,0,0,0,0,0,0,0,0,0,11,1,0,0.284232,0.0921159,0.336654,0.28362
15856,0,0,0.532243,0,0,0,0,0.0921159,0.0921159,0.192116,0,0,0,0,0,0,0,0,0,5,1,0,0.620197,0.260099,0.192116,0.244392
7805,0,0,0.272246,0,0,0,0,0.260099,0.260099,0.360099,0,0,0,0,0,0,0,0,0,12,1,0,0.433632,0.166816,0.360099,0.562105
12841,0,0,0.444412,0,0,0,0,0.166816,0.166816,0.266816,0,0,0,0,0,0,0,0,0,8,1,0,0.695204,0.297602,0.266816,0.281998
13282,0,0,0.553035,0,0,0,0,0.297602,0.297602,0.397602,0,0,0,0,0,0,0,0,0,13,1,0,0.426865,0.163432,0.397602,0.16818
10473,0,0,0.549898,0,0,0,0,0.163432,0.163432,0.263432,0,0,0,0,0,0,0,0,0,8,1,0,0.594727,0.247363,0.263432,0.0940443
11339,0,0,0.480853,0,0,0,0,0.247363,0.247363,0.347363,0,0,0,0,0,0,0,0,0,11,1,0,0.609428,0.254714,0.347363,0.557113
10651,0,0,0.532264,0,0,0,0,0.254714,0.254714,0.354714,0,0,0,0,0,0,0,0,0,12,1,0,0.515794,0.207897,0.354714,0.205015
11885,0,0,0.362329,0,0,0,0,0.207897,0.207897,0.307897,0,0,0,0,0,0,0,0,0,10,1,0,0.544639,0.222319,0.307897,0.237644
5293,0,0,0.526284,0,0,0,0,0.222319,0.222319,0.322319,0,0,0,0,0,0,0,0,0,10,1,0,0.521723,0.210861,0.322319,0.467056
9793,0,0,0.609015,0,0,0,0,0.210861,0.210861,0.310861,0,0,0,0,0,0,0,0,0,10,1,0,0.562847,0.231424,0.310861,0.258797
13973,0,0,0.363427,0,0,0,0,0.231424,0.231424,0.331424,0,0,0,0,0,0,0,0,0,11,1,0,0.343124,0.121562,0.331424,0.363828
7067,0,0,0.44617,0,0,0,0,0.121562,0.121562,0.221562,0,0,0,0,0,0,0,0,0,6,1,0,0.49312,0.19656,0.221562,0.493593
12175,0,0,0.555152,0,0,0,0,0.19656,0.19656,0.29656,0,0,0,0,0,0,0,0,0,9,1,0,0.632456,0.266228,0.29656,0.0183441
12233,0,0,0.391961,0,0,0,0,0.266228,0.266228,0.366228,0,0,0,0,0,0,0,0,0,12,1,0,0.402256,0.151128,0.366228,0.038861
12766,0,0,0.502971,0,0,0,0,0.151128,0.151128,0.251128,0,0,0,0,0,0,0,0,0,8,1,0,0.57253,0.236265,0.251128,0.296504
16090,0,0,0.455694,0,0,0,0,0.236265,0.236265,0.336265,0,0,0,0,0,0,0,0,0,11,1,0,0.574451,0.237226,0.336265,0.457377
10209,0,0,0.351825,0,0,0,0,0.237226,0.237226,0.337226,0,0,0,0,0,0,0,0,0,11,1,0,0.592215,0.246108,0.337226,0.81668
10211,0,0,0.566393,0,0,0,0,0.246108,0.246108,0.346108,0,0,0,0,0,0,0,0,0,11,1,0,0.703014,0.301507,0.346108,0.353041
8061,0,0,0.326944,0,0,0,0,0.301507,0.301507,0.401507,0,0,0,0,0,0,0,0,0,14,1,0,0.506997,0.203499,0.401507,0.351962
14458,0,0,0.274022,0,0,0,0,0.203499,0.203499,0.303499,0,0,0,0,0,0,0,0,0,10,1,0,0.507048,0.203524,0.303499,0.307236
13370,0,0,0.138139,0,0,0,0,0.203524,0.203524,0.303524,0,0,0,0,0,0,0,0,0,10,1,0,0.4354,0.1677,0.303524,0.618297
13627,0,0,0.737614,0,0,0,0,0.1677,0.1677,0.2677,0,0,0,0,0,0,0,0,0,8,1,0,0.648607,0.274303,0.2677,0.265459
7414,0,0,0.480904,0,0,0,0,0.274303,0.274303,0.374304,0,0,0,0,0,0,0,0,0,12,1,0,0.612355,0.256178,0.374304,0.0637291
7137,0,0,0.623495,0,0,0,0,0.256178,0.256178,0.356178,0,0,0,0,0,0,0,0,0,12,1,0,0.62091,0.260455,0.356178,0.377684
11637,0,0,0.516817,0,0,0,0,0.260455,0.260455,0.360455,0,0,0,0,0,0,0,0,0,12,1,0,0.413829,0.156914,0.360455,0.0619629
